╧ ВЕЙС;дЮРЮ ОПНДЮФС;пЁЙ;лЁЯЪЖЭ;дЕМЭ;рНБЮП ID;рНБЮП  ID МНБХИ;йЁКЭЙЁЯРЭ;жЁМЮ НДХМХЖЁ;бХПСВЙЮ, ЦПМ;оНЙСОЕЖЭ;яНАЁБЮПРЁЯРЭ, ЦПМ;дЮРЮ БЁДБЮМРЮФЕММЪ
100006747;07.04.2018;2018;4;7;ую-3120;10013;2;5751.14304;11502.28608;о╡а 1074;6596.4;07.04.2018
100006747;07.04.2018;2018;4;7;ую-3184;10077;1;2156.0112;2156.0112;о╡а 1074;1033.68;07.04.2018
100006747;07.04.2018;2018;4;7;ую-3405;10298;1;268.2345;268.2345;о╡а 1074;149.15;07.04.2018
100006747;07.04.2018;2018;4;7;ую-3138;10031;1;97.38432;97.38432;о╡а 1074;48.96;07.04.2018
100006747;07.04.2018;2018;4;7;ую-3420;10313;1;255.89658;255.89658;о╡а 1074;186.18;07.04.2018
100006748;15.07.2017;2017;7;15;ую-3200;10093;2;540.61462;1081.22924;;705.84;15.07.2017
100006748;15.07.2017;2017;7;15;ую-3255;10148;1;2101.9716;2101.9716;;1084.86;15.07.2017
100006748;15.07.2017;2017;7;15;ую-3158;10051;2;281.5028;563.0056;;333.6;15.07.2017
100006749;06.09.2016;2016;9;6;ую-3446;10339;1;1303.7024;1303.7024;;944.24;08.09.2016
100006749;06.09.2016;2016;9;6;ую-3150;10043;1;296.3598;296.3598;;169.95;08.09.2016
100006749;06.09.2016;2016;9;6;ую-3251;10144;1;627.21;627.21;;281.79;08.09.2016
100006756;11.10.2017;2017;10;11;ую-3322;10215;1;372.05376;372.05376;;233.87;11.10.2017
100006767;10.06.2017;2017;6;10;ую-3293;10186;1;3154.63764;3154.63764;;2536.8;11.06.2017
100006767;10.06.2017;2017;6;10;ую-3230;10123;1;394.956;394.956;;275.6;11.06.2017
100006767;10.06.2017;2017;6;10;ую-3353;10246;2;281.808;563.616;;276.64;11.06.2017
100006806;07.01.2018;2018;1;7;ую-3285;10178;1;324.9312;324.9312;;186.43;07.01.2018
100006843;19.11.2017;2017;11;19;ую-3416;10309;1;239.008;239.008;;159.6;20.11.2017
100006843;19.11.2017;2017;11;19;ую-3154;10047;1;240.52404;240.52404;;131.61;20.11.2017
100006843;19.11.2017;2017;11;19;ую-3350;10243;1;293.23008;293.23008;;211.82;20.11.2017
100006846;04.01.2018;2018;1;4;ую-3165;10058;1;448.9019808;448.9019808;;265.68;07.01.2018
100006846;04.01.2018;2018;1;4;ую-3233;10126;2;312.34;624.68;;360.5;07.01.2018
100006846;04.01.2018;2018;1;4;ую-3146;10039;2;402.82112;805.64224;;499.2;07.01.2018
100006846;04.01.2018;2018;1;4;ую-3175;10068;1;2067.155856;2067.155856;;1299;07.01.2018
100006873;31.05.2016;2016;5;31;ую-3170;10063;1;1167.42156;1167.42156;о╡а 142;638.79;31.05.2016
100006873;31.05.2016;2016;5;31;ую-3320;10213;1;499.05856;499.05856;о╡а 142;269.78;31.05.2016
100006904;04.03.2018;2018;3;4;ую-3317;10210;1;540.4672;540.4672;о╡а 835;263.9;09.03.2018
100006904;04.03.2018;2018;3;4;ую-3334;10227;1;579.20544;579.20544;о╡а 835;392.89;09.03.2018
100006904;04.03.2018;2018;3;4;ую-3156;10049;1;373.41792;373.41792;о╡а 835;252.45;09.03.2018
100006904;04.03.2018;2018;3;4;ую-3217;10110;1;388.4976;388.4976;о╡а 835;207;09.03.2018
100006904;04.03.2018;2018;3;4;ую-3130;10023;2;623.09808;1246.19616;о╡а 835;526.38;09.03.2018
100006907;25.12.2016;2016;12;25;ую-3177;10070;1;856.4304;856.4304;;344.64;26.12.2016
100006907;25.12.2016;2016;12;25;ую-3420;10313;1;312.069;312.069;;179.22;26.12.2016
100006907;25.12.2016;2016;12;25;ую-3247;10140;1;478.296;478.296;;223.38;26.12.2016
100006907;25.12.2016;2016;12;25;ую-3172;10065;1;1890.2147264;1890.2147264;;996.93;26.12.2016
100006915;30.09.2016;2016;9;30;ую-3258;10151;1;1040.4359;1040.4359;;479;01.10.2016
100006915;30.09.2016;2016;9;30;ую-3328;10221;2;353.45856;706.91712;;480.76;01.10.2016
100006920;04.03.2017;2017;3;4;ую-3306;10199;2;309.39912;618.79824;;410;04.03.2017
100006920;04.03.2017;2017;3;4;ую-3413;10306;1;204.336;204.336;;83.6;04.03.2017
100006959;23.03.2016;2016;3;23;ую-3428;10321;1;1952.0792;1952.0792;;1065.24;23.03.2016
100006959;23.03.2016;2016;3;23;ую-3144;10037;1;431.6192;431.6192;;258.77;23.03.2016
100006959;23.03.2016;2016;3;23;ую-3123;10016;2;2986.27848;5972.55696;;3318.66;23.03.2016
100006964;05.04.2016;2016;4;5;ую-3184;10077;1;1586.8242432;1586.8242432;;911.04;10.04.2016
100006964;05.04.2016;2016;4;5;ую-3406;10299;2;392.1372;784.2744;;334.88;10.04.2016
100006968;10.04.2016;2016;4;10;ую-3348;10241;1;1662.23376;1662.23376;;997.44;13.04.2016
100006968;10.04.2016;2016;4;10;ую-3363;10256;1;1853.28;1853.28;;968.76;13.04.2016
100006994;06.04.2017;2017;4;6;ую-3141;10034;1;590.16384;590.16384;о╡а 457;259.42;06.04.2017
100006998;26.03.2017;2017;3;26;ую-3208;10101;1;3568.455;3568.455;;1781.25;26.03.2017
100007005;16.04.2018;2018;4;16;ую-3352;10245;1;904.84992;904.84992;;464.36;16.04.2018
100007005;16.04.2018;2018;4;16;ую-3253;10146;1;313.0916;313.0916;;197.06;16.04.2018
100007013;09.03.2016;2016;3;9;ую-3418;10311;1;323.568;323.568;;209.72;10.03.2016
100007017;28.12.2016;2016;12;28;ую-3339;10232;1;678.96576;678.96576;;451.44;30.12.2016
100007021;11.05.2017;2017;5;11;ую-3316;10209;1;409.99104;409.99104;;234.63;11.05.2017
100007021;11.05.2017;2017;5;11;ую-3170;10063;1;1533.11988;1533.11988;;608.94;11.05.2017
100007021;11.05.2017;2017;5;11;ую-3285;10178;1;356.7872;356.7872;;191.86;11.05.2017
100007021;11.05.2017;2017;5;11;ую-3267;10160;1;932.44944;932.44944;;483;11.05.2017
100007040;07.07.2017;2017;7;7;ую-3185;10078;1;893.50912;893.50912;о╡а 1087;448.33;12.07.2017
100007062;17.02.2016;2016;2;17;ую-3388;10281;1;661.8848;661.8848;;394.91;18.02.2016
100007062;17.02.2016;2016;2;17;ую-3306;10199;1;380.3488;380.3488;;198.85;18.02.2016
100007075;22.07.2018;2018;7;22;ую-3372;10265;1;4721.184;4721.184;;2408.25;24.07.2018
100007075;22.07.2018;2018;7;22;ую-3260;10153;1;2262.1248;2262.1248;;982.62;24.07.2018
100007075;22.07.2018;2018;7;22;ую-3217;10110;1;403.7328;403.7328;;188.37;24.07.2018
100007075;22.07.2018;2018;7;22;ую-3181;10074;1;1633.2628752;1633.2628752;;970.92;24.07.2018
100007075;22.07.2018;2018;7;22;ую-3155;10048;1;461.35544;461.35544;;264.16;24.07.2018
100007075;22.07.2018;2018;7;22;ую-3433;10326;1;293.435136;293.435136;;155.52;24.07.2018
100007110;04.09.2016;2016;9;4;ую-3428;10321;2;1661.344;3322.688;;2496.32;06.09.2016
100007110;04.09.2016;2016;9;4;ую-3273;10166;1;549.86376;549.86376;;394.05;06.09.2016
100007116;23.06.2016;2016;6;23;ую-3347;10240;1;832.5316;832.5316;;593.81;23.06.2016
100007118;12.03.2018;2018;3;12;ую-3332;10225;1;243.04384;243.04384;о╡а 505;124.62;12.03.2018
100007118;12.03.2018;2018;3;12;ую-3238;10131;1;490.203;490.203;о╡а 505;291.16;12.03.2018
100007118;12.03.2018;2018;3;12;ую-3110;10003;1;2783.7348;2783.7348;о╡а 505;1333.28;12.03.2018
100007118;12.03.2018;2018;3;12;ую-3443;10336;1;985.9819;985.9819;о╡а 505;664.34;12.03.2018
100007118;12.03.2018;2018;3;12;ую-3310;10203;1;540.5184;540.5184;о╡а 505;264.96;12.03.2018
100007118;12.03.2018;2018;3;12;ую-3330;10223;2;538.272;1076.544;о╡а 505;619.44;12.03.2018
100007118;12.03.2018;2018;3;12;ую-3164;10057;1;433.136;433.136;о╡а 505;230;12.03.2018
100007126;18.07.2016;2016;7;18;ую-3247;10140;1;400.113;400.113;;199.29;18.07.2016
100007137;21.06.2016;2016;6;21;ую-3206;10099;2;3111.423462;6222.846924;;3438.6;21.06.2016
100007143;03.08.2018;2018;8;3;ую-3208;10101;1;3277.02375;3277.02375;;2137.5;03.08.2018
100007143;03.08.2018;2018;8;3;ую-3237;10130;2;82.73664;165.47328;;116.48;03.08.2018
100007143;03.08.2018;2018;8;3;ую-3374;10267;1;5883.8384;5883.8384;;3360.06;03.08.2018
100007147;26.05.2018;2018;5;26;ую-3136;10029;1;695.00424;695.00424;;305.76;26.05.2018
100007183;14.08.2018;2018;8;14;ую-3397;10290;1;526.4424;526.4424;;268.18;14.08.2018
100007220;17.05.2017;2017;5;17;ую-3232;10125;1;297.388;297.388;о╡а 199;179.36;20.05.2017
100007221;13.03.2016;2016;3;13;ую-3213;10106;1;264.0195;264.0195;;160.59;14.03.2016
100007224;24.01.2018;2018;1;24;ую-3338;10231;1;203.56752;203.56752;;132.24;24.01.2018
100007230;13.10.2016;2016;10;13;ую-3320;10213;2;492.340464;984.680928;о╡а 829;562.52;17.10.2016
100007236;15.12.2017;2017;12;15;ую-3345;10238;1;429.18648;429.18648;;294.32;15.12.2017
100007246;09.07.2017;2017;7;9;ую-3406;10299;1;347.4198;347.4198;о╡а 719;167.44;12.07.2017
100007262;13.12.2016;2016;12;13;ую-3126;10019;1;5660.5976;5660.5976;;2740.71;13.12.2016
100007272;10.05.2018;2018;5;10;ую-3404;10297;1;172.788;172.788;;94.5;14.05.2018
100007279;29.11.2017;2017;11;29;ую-3184;10077;1;1754.3771136;1754.3771136;;1024.92;29.11.2017
100007310;01.04.2018;2018;4;1;ую-3398;10291;1;204.3954;204.3954;;131.44;01.04.2018
100007325;30.08.2017;2017;8;30;ую-3385;10278;1;324.952884;324.952884;о╡а 742;250.16;30.08.2017
100007343;07.01.2016;2016;1;7;ую-3366;10259;1;3957.26;3957.26;;1564;07.01.2016
100007345;21.12.2016;2016;12;21;ую-3171;10064;1;1321.41408;1321.41408;;742.56;21.12.2016
100007345;21.12.2016;2016;12;21;ую-3352;10245;2;887.77728;1775.55456;;1017.64;21.12.2016
100007345;21.12.2016;2016;12;21;ую-3338;10231;1;187.44336;187.44336;;110.58;21.12.2016
100007360;04.08.2018;2018;8;4;ую-3159;10052;1;747.824;747.824;;442.75;09.08.2018
100007404;03.04.2018;2018;4;3;ую-3221;10114;1;374.6925;374.6925;;210.45;03.04.2018
100007404;03.04.2018;2018;4;3;ую-3402;10295;1;417.8328;417.8328;;219.45;03.04.2018
100007404;03.04.2018;2018;4;3;ую-3211;10104;1;3582.78;3582.78;;1613.1;03.04.2018
100007404;03.04.2018;2018;4;3;ую-3267;10160;2;866.364;1732.728;;1039.6;03.04.2018
100007418;04.05.2018;2018;5;4;ую-3388;10281;1;754.980336;754.980336;;398.82;08.05.2018
100007421;12.10.2017;2017;10;12;ую-3344;10237;1;1041.1283616;1041.1283616;о╡а 944;821.88;17.10.2017
100007449;05.02.2018;2018;2;5;ую-3131;10024;1;475.99104;475.99104;о╡а 249;260.96;05.02.2018
100007449;05.02.2018;2018;2;5;ую-3130;10023;1;660.8616;660.8616;о╡а 249;285.83;05.02.2018
100007449;05.02.2018;2018;2;5;ую-3114;10007;1;323.3616;323.3616;о╡а 249;200.56;05.02.2018
100007449;05.02.2018;2018;2;5;ую-3167;10060;1;715.528;715.528;о╡а 249;366.76;05.02.2018
100007449;05.02.2018;2018;2;5;ую-3409;10302;1;830.137437;830.137437;о╡а 249;448.02;05.02.2018
100007450;16.07.2018;2018;7;16;ую-3414;10307;1;438.7955;438.7955;;288.99;19.07.2018
100007450;16.07.2018;2018;7;16;ую-3171;10064;1;1244.58768;1244.58768;;785.4;19.07.2018
100007466;22.10.2017;2017;10;22;ую-3222;10115;1;293.18744;293.18744;;172.96;24.10.2017
100007466;22.10.2017;2017;10;22;ую-3200;10093;1;768.812;768.812;;349.46;24.10.2017
100007475;01.04.2018;2018;4;1;ую-3173;10066;1;2291.96544;2291.96544;;1048.8;05.04.2018
100007475;01.04.2018;2018;4;1;ую-3146;10039;1;457.13408;457.13408;;218.4;05.04.2018
100007477;17.05.2017;2017;5;17;ую-3346;10239;2;676.07248;1352.14496;;915.8;21.05.2017
100007495;08.05.2016;2016;5;8;ую-3431;10324;1;1778.29344;1778.29344;о╡а 679;1195.04;08.05.2016
100007495;08.05.2016;2016;5;8;ую-3272;10165;1;1360.18935;1360.18935;о╡а 679;866.55;08.05.2016
100007502;02.12.2016;2016;12;2;ую-3406;10299;1;276.422328;276.422328;;198.38;02.12.2016
100007502;02.12.2016;2016;12;2;ую-3110;10003;1;2571.64072;2571.64072;;1499.94;02.12.2016
100007502;02.12.2016;2016;12;2;ую-3132;10025;1;250.06752;250.06752;;109.18;02.12.2016
100007504;01.03.2017;2017;3;1;ую-3433;10326;1;296.90388;296.90388;;189.54;01.03.2017
100007504;01.03.2017;2017;3;1;ую-3180;10073;1;1250.9019312;1250.9019312;;818.64;01.03.2017
100007522;15.06.2018;2018;6;15;ую-3251;10144;1;499.760928;499.760928;;321.18;20.06.2018
100007522;15.06.2018;2018;6;15;ую-3299;10192;1;491.4154224;491.4154224;;342;20.06.2018
100007524;25.06.2017;2017;6;25;ую-3218;10111;1;440.0484;440.0484;;205.7;25.06.2017
100007536;24.05.2018;2018;5;24;ую-3182;10075;1;2165.86752;2165.86752;о╡а 539;972.32;28.05.2018
100007550;26.09.2018;2018;9;26;ую-3139;10032;1;72.7494;72.7494;;40.33;26.09.2018
100007562;28.11.2017;2017;11;28;ую-3241;10134;1;782.208;782.208;;453.96;03.12.2017
100007562;28.11.2017;2017;11;28;ую-3140;10033;1;422.34192;422.34192;;203.94;03.12.2017
100007579;14.03.2017;2017;3;14;ую-3176;10069;1;1750.86464;1750.86464;;668.7;15.03.2017
100007579;14.03.2017;2017;3;14;ую-3346;10239;1;827.99888;827.99888;;506.1;15.03.2017
100007579;14.03.2017;2017;3;14;ую-3297;10190;2;206.0242128;412.0484256;;435.48;15.03.2017
100007579;14.03.2017;2017;3;14;ую-3171;10064;1;1659.45024;1659.45024;;656.88;15.03.2017
100007585;14.06.2017;2017;6;14;ую-3365;10258;1;1936.1932;1936.1932;о╡а 973;1081.1;14.06.2017
100007585;14.06.2017;2017;6;14;ую-3311;10204;1;366.170112;366.170112;о╡а 973;217.8;14.06.2017
100007585;14.06.2017;2017;6;14;ую-3381;10274;1;5858.897;5858.897;о╡а 973;2968.2;14.06.2017
100007601;15.03.2018;2018;3;15;ую-3394;10287;1;88.367097;88.367097;;56.4;17.03.2018
100007640;23.07.2018;2018;7;23;ую-3399;10292;1;180.992;180.992;;117.6;23.07.2018
100007640;23.07.2018;2018;7;23;ую-3410;10303;1;207.0705;207.0705;;109.89;23.07.2018
100007640;23.07.2018;2018;7;23;ую-3369;10262;1;585.91104;585.91104;;352.56;23.07.2018
100007640;23.07.2018;2018;7;23;ую-3436;10329;2;1202.845536;2405.691072;;1343.16;23.07.2018
100007640;23.07.2018;2018;7;23;ую-3150;10043;1;289.182894;289.182894;;171.6;23.07.2018
100007640;23.07.2018;2018;7;23;ую-3267;10160;1;957.03;957.03;;538.2;23.07.2018
100007644;09.10.2017;2017;10;9;ую-3337;10230;1;197.5952;197.5952;;116.6;11.10.2017
100007644;09.10.2017;2017;10;9;ую-3285;10178;1;347.2304;347.2304;;184.62;11.10.2017
100007644;09.10.2017;2017;10;9;ую-3127;10020;1;291.40672;291.40672;;122.21;11.10.2017
100007657;25.08.2017;2017;8;25;ую-3444;10337;1;541.5228;541.5228;;248.43;25.08.2017
100007660;07.09.2016;2016;9;7;ую-3185;10078;1;957.3312;957.3312;;439.95;07.09.2016
100007668;12.04.2017;2017;4;12;ую-3166;10059;2;588.5782;1177.1564;о╡а 121;470.4;13.04.2017
100007668;12.04.2017;2017;4;12;ую-3113;10006;1;5208.2532;5208.2532;о╡а 121;2230.68;13.04.2017
100007671;24.07.2016;2016;7;24;ую-3401;10294;1;341.00352;341.00352;;193.05;29.07.2016
100007691;10.02.2018;2018;2;10;ую-3204;10097;1;7311.562;7311.562;;3358.88;10.02.2018
100007699;10.12.2017;2017;12;10;ую-3341;10234;1;425.184;425.184;;273.48;10.12.2017
100007718;10.09.2016;2016;9;10;ую-3391;10284;1;400.8719;400.8719;о╡а 407;212.16;10.09.2016
100007722;26.07.2016;2016;7;26;ую-3423;10316;2;486.300672;972.601344;;549.12;28.07.2016
100007722;26.07.2016;2016;7;26;ую-3385;10278;1;455.2676;455.2676;;219.48;28.07.2016
100007723;01.06.2017;2017;6;1;ую-3115;10008;1;878.0736;878.0736;о╡а 262;335.32;03.06.2017
100007723;01.06.2017;2017;6;1;ую-3131;10024;1;456.15808;456.15808;о╡а 262;216.69;03.06.2017
100007725;07.08.2017;2017;8;7;ую-3120;10013;1;5044.376064;5044.376064;;3011.4;07.08.2017
100007725;07.08.2017;2017;8;7;ую-3305;10198;1;215.7568;215.7568;;135.8;07.08.2017
100007769;02.08.2017;2017;8;2;ую-3226;10119;1;281.588;281.588;;137.36;02.08.2017
100007769;02.08.2017;2017;8;2;ую-3289;10182;1;5460.1924608;5460.1924608;;3022.8;02.08.2017
100007769;02.08.2017;2017;8;2;ую-3201;10094;1;321.283908;321.283908;;157.04;02.08.2017
100007769;02.08.2017;2017;8;2;ую-3354;10247;1;924.4352;924.4352;;525.74;02.08.2017
100007769;02.08.2017;2017;8;2;ую-3221;10114;2;339.0075;678.015;;428.22;02.08.2017
100007777;26.01.2017;2017;1;26;ую-3122;10015;2;4980.0708;9960.1416;;5241.7;26.01.2017
100007777;26.01.2017;2017;1;26;ую-3438;10331;1;480.438;480.438;;295.2;26.01.2017
100007777;26.01.2017;2017;1;26;ую-3305;10198;1;242.902016;242.902016;;152.6;26.01.2017
100007777;26.01.2017;2017;1;26;ую-3284;10177;1;247.6656;247.6656;;190.89;26.01.2017
100007792;04.04.2018;2018;4;4;ую-3390;10283;1;268.056;268.056;;137.24;04.04.2018
100007796;09.04.2016;2016;4;9;ую-3179;10072;1;857.58336;857.58336;о╡а 1101;489.24;09.04.2016
100007815;27.07.2018;2018;7;27;ую-3313;10206;1;361.6600768;361.6600768;;266.06;27.07.2018
100007835;10.11.2016;2016;11;10;ую-3417;10310;1;223.619928;223.619928;о╡а 1090;173.8;14.11.2016
100007835;10.11.2016;2016;11;10;ую-3297;10190;1;353.60976;353.60976;о╡а 1090;225.38;14.11.2016
100007835;10.11.2016;2016;11;10;ую-3290;10183;1;5925.792;5925.792;о╡а 1090;4103.03;14.11.2016
100007835;10.11.2016;2016;11;10;ую-3116;10009;1;338.61888;338.61888;о╡а 1090;153.18;14.11.2016
100007835;10.11.2016;2016;11;10;ую-3354;10247;1;717.7706;717.7706;о╡а 1090;509.48;14.11.2016
100007845;07.08.2017;2017;8;7;ую-3446;10339;1;1197.628432;1197.628432;;919.82;12.08.2017
100007866;14.02.2016;2016;2;14;ую-3344;10237;1;1055.6592;1055.6592;;700.12;14.02.2016
100007869;10.03.2017;2017;3;10;ую-3405;10298;1;265.0788;265.0788;;167.99;10.03.2017
100007869;10.03.2017;2017;3;10;ую-3365;10258;2;1703.850016;3407.700032;;2389.8;10.03.2017
100007874;04.08.2018;2018;8;4;ую-3127;10020;1;246.4311168;246.4311168;о╡а 659;130.68;04.08.2018
100007874;04.08.2018;2018;8;4;ую-3334;10227;1;603.85248;603.85248;о╡а 659;381.22;04.08.2018
100007874;04.08.2018;2018;8;4;ую-3257;10150;2;1285.92;2571.84;о╡а 659;1649.7;04.08.2018
100007874;04.08.2018;2018;8;4;ую-3433;10326;1;295.3584;295.3584;о╡а 659;173.34;04.08.2018
100007874;04.08.2018;2018;8;4;ую-3300;10193;1;392.2452288;392.2452288;о╡а 659;273.36;04.08.2018
100007888;15.06.2018;2018;6;15;ую-3186;10079;1;1257.78744;1257.78744;;680.94;15.06.2018
100007888;15.06.2018;2018;6;15;ую-3121;10014;2;6565.8876;13131.7752;;7652.88;15.06.2018
100007888;15.06.2018;2018;6;15;ую-3348;10241;1;1851.498;1851.498;;1226.02;15.06.2018
100007888;15.06.2018;2018;6;15;ую-3111;10004;1;1568.53664;1568.53664;;839.42;15.06.2018
100007888;15.06.2018;2018;6;15;ую-3295;10188;1;5313.86856;5313.86856;;3483.48;15.06.2018
100007888;15.06.2018;2018;6;15;ую-3278;10171;1;2891.328;2891.328;;1758.24;15.06.2018
100007895;18.06.2016;2016;6;18;ую-3289;10182;1;5613.83424;5613.83424;;2638.08;18.06.2016
100007895;18.06.2016;2016;6;18;ую-3293;10186;1;3711.3384;3711.3384;;2242.35;18.06.2016
100007895;18.06.2016;2016;6;18;ую-3317;10210;1;509.80608;509.80608;;292.9;18.06.2016
100007895;18.06.2016;2016;6;18;ую-3232;10125;1;339.872;339.872;;159.6;18.06.2016
100007897;03.05.2017;2017;5;3;ую-3163;10056;1;461.31552;461.31552;;213.84;04.05.2017
100007897;03.05.2017;2017;5;3;ую-3110;10003;1;2704.19952;2704.19952;;1333.28;04.05.2017
100007916;07.09.2017;2017;9;7;ую-3441;10334;1;573.672;573.672;;297;07.09.2017
100007917;16.07.2016;2016;7;16;ую-3431;10324;1;2439.36;2439.36;о╡а 1078;1133.44;16.07.2016
100007917;16.07.2016;2016;7;16;ую-3273;10166;1;747.0975;747.0975;о╡а 1078;415.35;16.07.2016
100007917;16.07.2016;2016;7;16;ую-3406;10299;1;320.24538;320.24538;о╡а 1078;207.48;16.07.2016
100007927;25.05.2018;2018;5;25;ую-3380;10273;1;2430.1944;2430.1944;;1277.88;30.05.2018
100007927;25.05.2018;2018;5;25;ую-3188;10081;1;996.9548;996.9548;;514.9;30.05.2018
100007927;25.05.2018;2018;5;25;ую-3161;10054;1;430.4396;430.4396;;179.78;30.05.2018
100007927;25.05.2018;2018;5;25;ую-3363;10256;1;2153.51136;2153.51136;;1189.89;30.05.2018
100007927;25.05.2018;2018;5;25;ую-3115;10008;1;816.4544;816.4544;;332;30.05.2018
100007927;25.05.2018;2018;5;25;ую-3347;10240;1;815.366;815.366;;449.1;30.05.2018
100007927;25.05.2018;2018;5;25;ую-3281;10174;2;1626.13248;3252.26496;;1915.2;30.05.2018
100007927;25.05.2018;2018;5;25;ую-3156;10049;1;489.091632;489.091632;;242.25;30.05.2018
100007927;25.05.2018;2018;5;25;ую-3206;10099;2;2574.261;5148.522;;3188.52;30.05.2018
100007949;28.10.2016;2016;10;28;ую-3348;10241;1;1627.074;1627.074;;1039;30.10.2016
100007949;28.10.2016;2016;10;28;ую-3278;10171;1;2399.80224;2399.80224;;1546.6;30.10.2016
100007951;26.04.2016;2016;4;26;ую-3235;10128;2;353.5953;707.1906;;401.88;30.04.2016
100007951;26.04.2016;2016;4;26;ую-3393;10286;1;99.3644;99.3644;;45.15;30.04.2016
100007951;26.04.2016;2016;4;26;ую-3434;10327;1;1780.5032;1780.5032;;831.29;30.04.2016
100007951;26.04.2016;2016;4;26;ую-3145;10038;2;418.21968;836.43936;;459.78;30.04.2016
100007953;02.07.2016;2016;7;2;ую-3287;10180;1;6379.98416;6379.98416;о╡а 88;3740.22;03.07.2016
100007953;02.07.2016;2016;7;2;ую-3333;10226;1;282.24;282.24;о╡а 88;188;03.07.2016
100007978;14.07.2016;2016;7;14;ую-3122;10015;1;5699.41436;5699.41436;;2187.84;19.07.2016
100007978;14.07.2016;2016;7;14;ую-3111;10004;1;1532.88808;1532.88808;;812.63;19.07.2016
100007978;14.07.2016;2016;7;14;ую-3240;10133;1;699.504;699.504;;325.68;19.07.2016
100007985;15.09.2018;2018;9;15;ую-3263;10156;1;930.5984;930.5984;;614.8;15.09.2018
100007986;23.11.2017;2017;11;23;ую-3279;10172;1;1292.9310528;1292.9310528;;1139.12;25.11.2017
100007987;21.08.2018;2018;8;21;ую-3269;10162;1;348.246498;348.246498;;193.44;21.08.2018
100008007;10.05.2016;2016;5;10;ую-3224;10117;1;95.4261;95.4261;;43.65;11.05.2016
100008007;10.05.2016;2016;5;10;ую-3152;10045;1;224.6688;224.6688;;132.5;11.05.2016
100008007;10.05.2016;2016;5;10;ую-3118;10011;2;5874.61248;11749.22496;;6108.48;11.05.2016
100008007;10.05.2016;2016;5;10;ую-3296;10189;1;2828.85168;2828.85168;;1964.18;11.05.2016
100008007;10.05.2016;2016;5;10;ую-3122;10015;1;4741.0274016;4741.0274016;;2279;11.05.2016
100008015;10.05.2016;2016;5;10;ую-3254;10147;1;1596.2184;1596.2184;;869.4;14.05.2016
100008015;10.05.2016;2016;5;10;ую-3435;10328;1;542.82;542.82;;253.98;14.05.2016
100008015;10.05.2016;2016;5;10;ую-3283;10176;2;2577.472;5154.944;;2846.48;14.05.2016
100008015;10.05.2016;2016;5;10;ую-3393;10286;1;104.0514;104.0514;;38.7;14.05.2016
100008015;10.05.2016;2016;5;10;ую-3198;10091;1;2301.51168;2301.51168;;1211.76;14.05.2016
100008037;27.06.2017;2017;6;27;ую-3197;10090;2;1142.184807;2284.369614;;1409.4;27.06.2017
100008037;27.06.2017;2017;6;27;ую-3313;10206;1;327.0447672;327.0447672;;240.96;27.06.2017
100008037;27.06.2017;2017;6;27;ую-3268;10161;1;740.093256;740.093256;;390.6;27.06.2017
100008039;18.11.2017;2017;11;18;ую-3310;10203;1;423.0144;423.0144;о╡а 593;345.6;23.11.2017
100008045;16.04.2017;2017;4;16;ую-3309;10202;1;64.4004;64.4004;о╡а 620;48.15;20.04.2017
100008045;16.04.2017;2017;4;16;ую-3219;10112;2;866.5461;1733.0922;о╡а 620;1074.74;20.04.2017
100008063;13.04.2016;2016;4;13;ую-3324;10217;1;241.1240832;241.1240832;о╡а 168;188.16;13.04.2016
100008070;14.09.2017;2017;9;14;ую-3256;10149;1;1775.394732;1775.394732;;1146.08;14.09.2017
100008070;14.09.2017;2017;9;14;ую-3237;10130;1;72.285696;72.285696;;63.84;14.09.2017
100008070;14.09.2017;2017;9;14;ую-3368;10261;1;2143.9864;2143.9864;;1250.73;14.09.2017
100008070;14.09.2017;2017;9;14;ую-3261;10154;1;2318.4954;2318.4954;;1126.71;14.09.2017
100008085;06.11.2017;2017;11;6;ую-3257;10150;1;1084.995;1084.995;о╡а 340;824.85;06.11.2017
100008085;06.11.2017;2017;11;6;ую-3336;10229;1;237.7593888;237.7593888;о╡а 340;159.85;06.11.2017
100008085;06.11.2017;2017;11;6;ую-3127;10020;1;283.15936;283.15936;о╡а 340;117.37;06.11.2017
100008095;03.07.2016;2016;7;3;ую-3155;10048;1;562.75224;562.75224;;248.92;04.07.2016
100008095;03.07.2016;2016;7;3;ую-3141;10034;1;469.94528;469.94528;;238;04.07.2016
100008095;03.07.2016;2016;7;3;ую-3298;10191;1;213.6858336;213.6858336;;164.98;04.07.2016
100008095;03.07.2016;2016;7;3;ую-3419;10312;1;416.99034;416.99034;;203.4;04.07.2016
100008095;03.07.2016;2016;7;3;ую-3351;10244;1;1497.4344;1497.4344;;822.14;04.07.2016
100008120;30.04.2016;2016;4;30;ую-3281;10174;1;1267.512192;1267.512192;о╡а 1223;957.6;04.05.2016
100008120;30.04.2016;2016;4;30;ую-3125;10018;1;6118.33856;6118.33856;о╡а 1223;3553.12;04.05.2016
100008122;13.09.2018;2018;9;13;ую-3200;10093;1;645.80208;645.80208;;356.38;13.09.2018
100008122;13.09.2018;2018;9;13;ую-3278;10171;1;2602.1952;2602.1952;;1872.2;13.09.2018
100008122;13.09.2018;2018;9;13;ую-3216;10109;1;490.072572;490.072572;;256.76;13.09.2018
